ds,stationery_name,division,yhat,yhat_lower,yhat_upper
2025-10-31,Folder File,HR,-477.5789381986047,-500.64116714772507,-454.15699727333487
2025-11-30,Folder File,HR,554.9563017127273,532.7561055571002,578.7666923758088
2025-06-30,Folder File,HSE,254.59775623809435,230.68045446854882,274.93516406068255
2025-07-31,Folder File,HSE,372.4731742078071,350.7864270154264,396.38733164418846
2025-08-31,Folder File,HSE,215.5769188844684,191.45656628657474,238.41935026417661
2025-09-30,Folder File,HSE,120.83051419554268,98.81689416422631,144.87561655008926
2025-10-31,Folder File,HSE,95.58963261341992,72.65108874043625,117.95977724754773
2025-11-30,Folder File,HSE,26.464107701517264,2.577583948681864,48.638110128320854
2025-06-30,Folder File,IT,106.01097986205058,73.72066138427496,138.58260202959346
2025-07-31,Folder File,IT,217.7734562554034,186.58187291615988,248.4004429422119
2025-08-31,Folder File,IT,357.0367361860491,328.12446503247634,387.77384322566013
2025-09-30,Folder File,IT,239.64930334633362,209.6751690355323,271.5754153193405
2025-10-31,Folder File,IT,71.64332345470177,42.08188834159669,101.60603612810061
2025-11-30,Folder File,IT,306.13379346476216,274.2322259503029,339.8853471993792
2025-06-30,Folder File,Marketing,225.48532486497575,217.54339465038882,233.03012987283253
2025-07-31,Folder File,Marketing,119.22053218348982,110.84167304509033,126.95803620774369
2025-08-31,Folder File,Marketing,10.672087489068566,1.7793386470717607,18.84981230791783
2025-09-30,Folder File,Marketing,-92.44669761839234,-101.07803954857835,-82.50504254990372
2025-10-31,Folder File,Marketing,102.87751461392176,93.0177252185204,112.85417296069922
2025-11-30,Folder File,Marketing,-50.22274160242301,-61.464857144908805,-37.827609862509476
2025-06-30,Folder File,PR,102.10796540783052,76.54615249307895,128.83985485625803
2025-07-31,Folder File,PR,-13.409364349045433,-38.83949866867133,12.180921496214662
2025-08-31,Folder File,PR,151.53199603371021,126.33370692051494,177.79805088694314
2025-09-30,Folder File,PR,53.881062372105575,28.79509775616136,80.5429874633921
2025-10-31,Folder File,PR,270.0065216194297,244.90101703920587,297.2981371118537
2025-11-30,Folder File,PR,207.50292763379838,180.53378712710938,233.48549759156515
2025-06-30,Folder File,Production,96.77046649982401,79.01760977059833,114.24647643555352
2025-07-31,Folder File,Production,-36.87137824836093,-53.680070702098,-19.827508093529524
2025-08-31,Folder File,Production,216.32309591183835,200.2657073756822,233.73876112101618
2025-09-30,Folder File,Production,-142.840994477045,-158.86563654680967,-125.3204519507204
2025-10-31,Folder File,Production,153.0891778510843,136.05363312879985,170.64472664885847
2025-11-30,Folder File,Production,-40.10057786675299,-56.70701984092816,-23.145209309699887
2025-06-30,Folder File,Purchasing,382.688524038594,340.1467593687476,424.74185733341267
2025-07-31,Folder File,Purchasing,512.569598931314,472.46241703718516,552.8737534058369
2025-08-31,Folder File,Purchasing,295.59139752984424,254.0902111848947,343.05630184300577
2025-09-30,Folder File,Purchasing,190.900722054697,147.19436839834108,233.6700417552813
2025-10-31,Folder File,Purchasing,266.2847409001181,221.0472101511594,308.5603975348342
2025-11-30,Folder File,Purchasing,242.3253276076194,199.60694838430126,284.0966996483884
2025-06-30,Folder File,QC,79.54777233075717,54.114340512728845,103.40655304090868
2025-07-31,Folder File,QC,135.96035617936377,111.84009944602232,159.68335614485503
2025-08-31,Folder File,QC,143.34447642177415,117.83534937915631,168.6544867507833
2025-09-30,Folder File,QC,158.36284749396393,133.90099928047619,184.73009429556458
2025-10-31,Folder File,QC,81.7739099728542,55.68744235247058,104.80050112146915
2025-11-30,Folder File,QC,230.0908071038929,203.07228865687404,254.7529179789236
2025-06-30,Folder File,Sales,276.71978887222696,246.9539059396141,306.0970284449614
2025-07-31,Folder File,Sales,92.14558313422538,60.82055678696032,124.40336610605944
2025-08-31,Folder File,Sales,67.59939714003693,37.240415001812856,101.59538300920396
2025-09-30,Folder File,Sales,-98.37473345607546,-129.99086390209277,-65.96778555962342
2025-10-31,Folder File,Sales,174.38771003480133,142.1194129162909,205.4730797116619
2025-11-30,Folder File,Sales,136.0962772707116,106.90574732975402,165.19874679892777
2025-06-30,Gunting,Accounting,44.60131067503568,11.858934134636472,74.35945452648052
2025-07-31,Gunting,Accounting,146.27303562842206,113.95935348021995,179.64769663878963
2025-08-31,Gunting,Accounting,140.5158775858967,108.94798943099454,173.04870455131905
2025-09-30,Gunting,Accounting,267.96690059912004,236.79240595133388,303.22993334775117
2025-10-31,Gunting,Accounting,271.361966429051,238.29764964895682,302.93454463048084
2025-11-30,Gunting,Accounting,231.03469131202928,196.48851034085152,263.9826091381423
2025-06-30,Gunting,Finance,55.374023429800616,50.89123757785425,60.28300419951137
2025-07-31,Gunting,Finance,76.4299009644793,71.7775701169497,81.21380444378457
2025-08-31,Gunting,Finance,-63.959190760987326,-68.87858444860889,-58.82884205061378
2025-09-30,Gunting,Finance,213.43348843779813,207.9320148675265,219.2746045164464
2025-10-31,Gunting,Finance,381.39433581783425,374.60852056500465,387.92897123275793
2025-11-30,Gunting,Finance,101.55578432759913,93.9990478225061,109.36401294562232
2025-06-30,Gunting,HR,206.55627439304155,177.61728802207372,235.35264641367021
2025-07-31,Gunting,HR,123.60672352619798,94.09105244467167,152.28499609664408
2025-08-31,Gunting,HR,282.90978851447863,255.00345844399274,313.7034379147814
2025-09-30,Gunting,HR,-38.89731645200226,-64.9255454765897,-10.703820913210922
2025-10-31,Gunting,HR,107.6731201522016,80.63494181121851,134.72326182483573
2025-11-30,Gunting,HR,251.67956443805946,225.27145637389276,279.3683384237512
2025-06-30,Gunting,HSE,382.12857629814334,366.59389992968767,400.456409315795
2025-07-31,Gunting,HSE,328.9507388321863,314.2163207228909,345.9502558924555
2025-08-31,Gunting,HSE,73.72747632827407,56.91858557913766,90.57058000415947
2025-09-30,Gunting,HSE,56.25042709566304,39.97133711739136,72.16625297421031
2025-10-31,Gunting,HSE,85.71954395204828,69.10739806359574,101.2786959633897
2025-11-30,Gunting,HSE,464.1660894608587,449.3828539932322,481.32070836041436
2025-06-30,Gunting,IT,3.6152325328675374,-17.123448916518942,28.285993740333492
2025-07-31,Gunting,IT,224.84326944156945,203.1417184334874,246.59805378382833
2025-08-31,Gunting,IT,184.047720050402,160.39102290443486,207.09240979222957
2025-09-30,Gunting,IT,-21.33834187863036,-44.404493427659375,-1.069214339514691
2025-10-31,Gunting,IT,318.1351492796849,293.8094700558874,339.1986409689125
2025-11-30,Gunting,IT,-35.99890552347739,-56.90190097341217,-14.95799517666297
2025-06-30,Gunting,Marketing,199.93625643097982,194.86371731500262,205.25009484890728
2025-07-31,Gunting,Marketing,167.45939763498797,162.10597553017143,172.9507751726997
2025-08-31,Gunting,Marketing,245.43905201924775,240.4740662358384,250.68220757178085
2025-09-30,Gunting,Marketing,63.20950043520754,58.03179308324993,68.5851566295043
2025-10-31,Gunting,Marketing,98.10799326437284,92.7218930897125,103.19422186346661
2025-11-30,Gunting,Marketing,103.07435426610002,97.87923814125914,108.19393571530614
2025-06-30,Gunting,PR,155.07049124058452,118.14306664132127,197.9275408070881
2025-07-31,Gunting,PR,131.33614222823388,90.66981397973271,171.46823086984503
2025-08-31,Gunting,PR,240.57966363117964,197.2362953070436,284.1284557630359
2025-09-30,Gunting,PR,317.42176013542985,272.303529169367,361.4719900219228
2025-10-31,Gunting,PR,104.87279768090606,60.827776749593106,145.8231921408382
2025-11-30,Gunting,PR,108.68827162221655,65.87040093649293,149.13259136686028
2025-06-30,Gunting,Production,111.13149891013363,62.59872938716437,156.48338744834777
2025-07-31,Gunting,Production,129.90348632662574,82.92979391663236,178.23885668457382
2025-08-31,Gunting,Production,319.16564719736687,275.602651605781,366.82784582988995
2025-09-30,Gunting,Production,94.25858713027759,47.88429849563795,141.12984673846495
2025-10-31,Gunting,Production,115.78443471171187,68.60196739765207,162.72604290718093
2025-11-30,Gunting,Production,186.71425729129794,135.71491911845047,233.6229826146503
2025-06-30,Gunting,Purchasing,218.97820633951739,184.00478126705286,255.0087482276581
2025-07-31,Gunting,Purchasing,-52.576798705988494,-91.79500026615024,-13.460736539818955
2025-08-31,Gunting,Purchasing,281.64274096535297,244.28709430772045,319.8880222652711
2025-09-30,Gunting,Purchasing,160.22999851385623,123.08341049095908,197.96050167592472
2025-10-31,Gunting,Purchasing,57.874414474463336,19.32447131650117,92.36209430707528
2025-11-30,Gunting,Purchasing,134.55104387666952,95.90234237726229,171.03076086880606
2025-06-30,Gunting,QC,61.34706100041021,29.001310351767394,94.2996804574295
2025-07-31,Gunting,QC,199.98279298622197,169.17032648250628,231.466465017877
2025-08-31,Gunting,QC,242.13521008411135,210.81344012478615,274.0019163488558
2025-09-30,Gunting,QC,-43.257938437373696,-72.90981505764626,-12.180062595419956
2025-10-31,Gunting,QC,373.4465780515025,344.09556686368717,403.3150931755398
2025-11-30,Gunting,QC,124.57445816233555,93.9413172855345,158.897746317624
2025-06-30,Gunting,Sales,-98.00479411590565,-123.46010698155293,-74.49219595665711
2025-07-31,Gunting,Sales,62.22919014378322,40.44670718107197,85.36614647723364
2025-08-31,Gunting,Sales,209.5530129472627,185.97417501241205,234.78423275208849
2025-09-30,Gunting,Sales,47.319724639686555,23.652918985661987,70.97014428338693
2025-10-31,Gunting,Sales,-5.559263138491772,-29.929362391186974,19.125534432791444
2025-11-30,Gunting,Sales,292.30993355342923,269.24647582638175,315.7834142347391
2025-06-30,Isi Cutter,Accounting,431.28080136837946,407.9889962826556,452.03773973590694
2025-07-31,Isi Cutter,Accounting,356.43493533456524,331.85768462768823,376.9854894752453
2025-08-31,Isi Cutter,Accounting,-3.4888754214183564,-26.381065741724036,18.483804059238093
2025-09-30,Isi Cutter,Accounting,128.60564820866682,106.66190208206741,152.4024078840788
2025-10-31,Isi Cutter,Accounting,209.39689257624036,186.6530706243561,231.48928712948046
2025-11-30,Isi Cutter,Accounting,210.17859382369232,187.33486138622598,233.36774728819222
2025-06-30,Isi Cutter,Finance,259.98071640185697,249.50951673062127,270.18300898535887
2025-07-31,Isi Cutter,Finance,134.52294842016227,124.11262460531074,145.07715568494604
2025-08-31,Isi Cutter,Finance,388.287791761671,378.3324545366975,398.99489667028047
2025-09-30,Isi Cutter,Finance,178.6221918152528,168.47394431229102,189.18464197743458
2025-10-31,Isi Cutter,Finance,230.23430670455468,219.9739439357102,240.69502081353454
2025-11-30,Isi Cutter,Finance,-2.235384502306715,-12.29681696816263,7.997696578504079
2025-06-30,Isi Cutter,HR,51.8305569832104,24.602018507713215,80.88196886173523
2025-07-31,Isi Cutter,HR,38.57305332889409,11.809464507866926,67.39281602251775
2025-08-31,Isi Cutter,HR,230.78352677872755,202.10743204426288,259.3618965366365
2025-09-30,Isi Cutter,HR,-7.0616064319949885,-35.84200402659484,18.61830481745302
2025-10-31,Isi Cutter,HR,272.83182775150055,245.05325527949566,301.8595599445298
2025-11-30,Isi Cutter,HR,84.0423465544053,55.77336638817901,113.61502446410542
2025-06-30,Isi Cutter,HSE,68.67031058857009,38.010626492890424,97.62117109180014
2025-07-31,Isi Cutter,HSE,49.04665195615158,21.088459183111116,77.27841367023198
2025-08-31,Isi Cutter,HSE,149.74766682991452,119.25181164584842,180.75883612894674
2025-09-30,Isi Cutter,HSE,242.4126064783454,211.58506894997043,270.6172568652336
2025-10-31,Isi Cutter,HSE,138.85593630703383,109.68572003370126,168.85434610994272
2025-11-30,Isi Cutter,HSE,401.30810525212394,370.9446913889774,432.6956240611375
2025-06-30,Isi Cutter,IT,212.7704901559041,184.3836894636418,238.4288248229309
2025-07-31,Isi Cutter,IT,142.8280590411546,112.34763899641807,169.64107898110169
2025-08-31,Isi Cutter,IT,220.081376392605,192.2308948552232,246.34105689044043
2025-09-30,Isi Cutter,IT,143.5881738089633,113.8100885985627,169.5997105479998
2025-10-31,Isi Cutter,IT,180.80882140606607,150.73799661559403,208.52574783428082
2025-11-30,Isi Cutter,IT,-35.880208831009284,-63.31991375737295,-7.153746348328999
2025-06-30,Isi Cutter,Marketing,-122.04431628088788,-134.73306104351295,-110.72980580287386
2025-07-31,Isi Cutter,Marketing,176.75958468286257,165.60099324445514,188.81708793743138
2025-08-31,Isi Cutter,Marketing,271.51606832049356,260.2709655421954,282.86008528970996
2025-09-30,Isi Cutter,Marketing,128.65313398361258,117.29888141471129,141.17032202704112
2025-10-31,Isi Cutter,Marketing,-40.332487181969114,-52.39701850665202,-28.884205169992168
2025-11-30,Isi Cutter,Marketing,169.33493012300102,157.01468084473697,181.1756740765593
2025-06-30,Isi Cutter,PR,175.11930388226142,101.58977882392371,248.61586707058234
2025-07-31,Isi Cutter,PR,177.36462812861717,94.4336344154033,247.79532173860977
2025-08-31,Isi Cutter,PR,179.60995237497292,104.60197328405178,252.74767852043195
2025-09-30,Isi Cutter,PR,181.78284680693008,110.65755102530392,251.5217219398866
2025-10-31,Isi Cutter,PR,184.02817105328583,111.06156727257701,257.0144133801002
2025-06-30,Isi Cutter,Production,257.4056079930458,224.12394259767865,286.9641113404943
2025-07-31,Isi Cutter,Production,107.70295024085203,75.49446306882719,138.80618968564212
2025-08-31,Isi Cutter,Production,196.80513917846105,163.67544976181742,231.87622131321066
2025-09-30,Isi Cutter,Production,90.60219869837383,54.208217464075666,123.89971596113871
2025-10-31,Isi Cutter,Production,187.38723410688263,156.29517733236443,221.19677913750346
2025-11-30,Isi Cutter,Production,5.2999775393052175,-28.827437070570554,37.47894077488554
2025-06-30,Isi Cutter,Purchasing,199.5615467753267,181.33331578719034,216.3013075987906
2025-07-31,Isi Cutter,Purchasing,-209.56542255216405,-226.7430039248852,-191.85716765306108
2025-08-31,Isi Cutter,Purchasing,-2.022326021367647,-19.89661246862729,14.287065180218155
2025-09-30,Isi Cutter,Purchasing,87.84883993119794,71.49354755098555,104.51366014919164
2025-10-31,Isi Cutter,Purchasing,329.1889708364318,310.19727262615913,346.2203406928832
2025-11-30,Isi Cutter,Purchasing,114.23934376770814,97.25578130012768,131.58380567757337
2025-06-30,Isi Cutter,QC,277.6931314553649,251.3047218219656,303.99005518139205
2025-07-31,Isi Cutter,QC,140.66765927271751,114.65433197065757,166.39389310299632
2025-08-31,Isi Cutter,QC,175.90036809871566,151.16176697596154,201.77882762353448
2025-09-30,Isi Cutter,QC,196.30566175802437,169.32670517649314,220.72120309087384
2025-10-31,Isi Cutter,QC,215.57392302175194,190.8334085579492,242.4998672903874
2025-11-30,Isi Cutter,QC,131.30936221556243,105.4426094738567,156.2151880531998
2025-06-30,Isi Cutter,Sales,74.72941998528454,74.02835767644598,75.41416828198732
2025-07-31,Isi Cutter,Sales,253.8028010490837,251.45198315689677,255.9722822437199
2025-08-31,Isi Cutter,Sales,25.566223161565226,20.696946369988243,30.050035090359543
2025-09-30,Isi Cutter,Sales,161.29242397055862,153.79633139143056,168.79630364322438
2025-10-31,Isi Cutter,Sales,27.392061195087592,16.418600933752472,38.20364898416739
2025-11-30,Isi Cutter,Sales,25.512506212965015,11.512737113019535,40.24640461000737
2025-06-30,Isi Stapler,Accounting,40.84319416082316,22.47139452166908,59.12142538166639
2025-07-31,Isi Stapler,Accounting,229.29887188882176,210.70293274104588,248.00132188742623
2025-08-31,Isi Stapler,Accounting,102.15825791074046,84.63278714615468,120.49249081210235
2025-09-30,Isi Stapler,Accounting,-32.544307249800084,-50.4491905409091,-13.013423313485843
2025-10-31,Isi Stapler,Accounting,499.8435507565547,481.9187544600433,516.6990560091723
2025-11-30,Isi Stapler,Accounting,231.29954247200118,212.35598662527576,249.99638133860074
2025-06-30,Isi Stapler,Finance,209.32061684599725,206.5097677856508,212.00399300455211
2025-07-31,Isi Stapler,Finance,182.4073882471221,179.60794800748906,185.49933576735717
2025-08-31,Isi Stapler,Finance,76.61677942681544,73.18732144634922,80.23786116807493
2025-09-30,Isi Stapler,Finance,5.399282494580419,0.8639983916467081,9.840777530977862
2025-10-31,Isi Stapler,Finance,316.68474176623704,311.0668893705087,322.42619052390853
2025-11-30,Isi Stapler,Finance,-54.63834514656456,-61.665456104345374,-47.50677803205344
2025-06-30,Isi Stapler,HR,57.28687889398461,31.363585630787302,84.71771216215745
2025-07-31,Isi Stapler,HR,226.5368444606102,199.917580261557,254.2480274506228
2025-08-31,Isi Stapler,HR,394.0793601951883,366.2316375880442,420.59638329326975
2025-09-30,Isi Stapler,HR,173.95020177003613,144.86396069018792,199.36359179771225
2025-10-31,Isi Stapler,HR,271.9590243590145,244.9778838607129,299.03468780784084
2025-11-30,Isi Stapler,HR,16.396749346066258,-9.766599880611897,45.353009461957875
2025-06-30,Isi Stapler,HSE,-146.87095351051823,-167.27560942997118,-125.56034918577454
2025-07-31,Isi Stapler,HSE,34.563212159636784,13.100366625106703,54.571282009561344
2025-08-31,Isi Stapler,HSE,131.54622686046434,111.21964847156023,151.291967621457
2025-09-30,Isi Stapler,HSE,61.22428615032481,41.266032415062966,80.80637462836727
2025-10-31,Isi Stapler,HSE,-17.306300251053994,-37.224223975013956,1.91973836809483
2025-11-30,Isi Stapler,HSE,100.34588470813345,80.27912863453373,120.35511509521963
2025-06-30,Isi Stapler,IT,-13.599233999140921,-54.88653579481253,29.910662019225054
2025-07-31,Isi Stapler,IT,270.3171664838084,231.5804575602204,312.7194546358996
2025-08-31,Isi Stapler,IT,263.8046770374757,221.45503326701206,303.4634784795692
2025-09-30,Isi Stapler,IT,32.13867484086282,-7.1095547137671655,73.67857376816687
2025-10-31,Isi Stapler,IT,124.28476133360394,85.44634435687107,164.5544876230278
2025-11-30,Isi Stapler,IT,29.925521197002553,-8.957118056427005,67.90524149327013
2025-06-30,Isi Stapler,Marketing,93.02585819583817,41.50498560496225,144.3775473355714
2025-07-31,Isi Stapler,Marketing,274.6157558447965,224.1126713671547,325.6919502795312
2025-08-31,Isi Stapler,Marketing,-20.905059963602568,-71.25605969004057,29.53918856742424
2025-09-30,Isi Stapler,Marketing,146.26136297222774,98.69170018881536,198.49490988870335
2025-10-31,Isi Stapler,Marketing,120.14559863321523,67.49071986385495,167.49773959901898
2025-11-30,Isi Stapler,Marketing,106.39858595430567,56.874199613977964,157.07566524813012
2025-06-30,Isi Stapler,PR,105.83844274440757,79.734600593259,132.35214149719292
2025-07-31,Isi Stapler,PR,120.3161883076552,96.70997121754105,146.79273975144895
2025-08-31,Isi Stapler,PR,138.02452458581584,108.99602668456033,164.047986654814
2025-09-30,Isi Stapler,PR,183.8159419343064,157.6582912142272,212.36479653646123
2025-10-31,Isi Stapler,PR,79.82735386358655,52.43566168139157,105.23971544678388
2025-11-30,Isi Stapler,PR,-1.842194170035782,-27.493779429690917,25.05951319978606
2025-06-30,Isi Stapler,Production,204.83536351990566,189.3846635376382,219.20975532368848
2025-07-31,Isi Stapler,Production,3.7307502094437552,-11.425515149275217,17.466282079472663
2025-08-31,Isi Stapler,Production,615.4962915630765,602.0548069581372,630.3088179064331
2025-09-30,Isi Stapler,Production,184.83417705586533,169.66245082958758,199.41289921751812
2025-10-31,Isi Stapler,Production,-111.01712375534163,-125.46445459254932,-96.65334398502387
2025-11-30,Isi Stapler,Production,104.67776474040083,90.50067491796611,119.14368603569582
2025-06-30,Isi Stapler,Purchasing,185.13296032629094,153.6625484682745,219.36598894874314
2025-07-31,Isi Stapler,Purchasing,22.606491539050467,-11.317519225150887,53.38389184590344
2025-08-31,Isi Stapler,Purchasing,219.51996724604453,186.39178764660954,253.93016374735743
2025-09-30,Isi Stapler,Purchasing,162.76546470485897,128.1634693242731,195.51146991023182
2025-10-31,Isi Stapler,Purchasing,107.10738905684232,71.63282350582529,140.81586183800866
2025-11-30,Isi Stapler,Purchasing,218.93847627796055,184.8063543644834,252.24158339311413
2025-06-30,Isi Stapler,QC,285.7586845184713,217.7781098948546,350.0527364060502
2025-07-31,Isi Stapler,QC,162.56651740218004,96.08924011061028,235.1230025732431
2025-08-31,Isi Stapler,QC,175.15463634373333,107.2808269305589,244.69032878628568
2025-09-30,Isi Stapler,QC,214.9912431923089,149.48421734503614,278.6376356990864
2025-10-31,Isi Stapler,QC,213.83666440022463,146.31184453459096,277.2670782264865
2025-11-30,Isi Stapler,QC,-89.0301468767249,-155.1994766153627,-21.044350957857166
2025-06-30,Isi Stapler,Sales,194.7547261119277,176.51477120840886,212.05031403135888
2025-07-31,Isi Stapler,Sales,369.35552010031336,351.9087951654319,386.9771271519568
2025-08-31,Isi Stapler,Sales,117.57266353186253,99.22427294994586,134.7858321508327
2025-09-30,Isi Stapler,Sales,-4.355360040529206,-20.693190405805417,12.620763753030856
2025-10-31,Isi Stapler,Sales,267.7919914298036,248.45377778613792,284.6012815971851
2025-11-30,Isi Stapler,Sales,265.16998156257483,247.16944759505333,281.4062784181522
2025-06-30,Kertas A4 HVS,Accounting,160.8841320196176,86.09664027321143,237.4041598001089
2025-07-31,Kertas A4 HVS,Accounting,162.62757512089252,94.4795347408587,238.61390543301317
2025-08-31,Kertas A4 HVS,Accounting,164.3710182221674,89.63718188213672,239.65933563731662
2025-09-30,Kertas A4 HVS,Accounting,166.0582212234012,93.3500498862422,242.863550619166
2025-10-31,Kertas A4 HVS,Accounting,167.80166432467612,88.62196269334929,242.33584881278628
2025-06-30,Kertas A4 HVS,Finance,-1.0435501221020047,-29.442883582106294,30.256514623919177
2025-07-31,Kertas A4 HVS,Finance,113.16310199159983,84.00340465982342,142.09492035769603
2025-08-31,Kertas A4 HVS,Finance,192.09192162820023,162.01251622848355,221.19859263711172
2025-09-30,Kertas A4 HVS,Finance,7.607713387247301,-21.465299723669215,36.49747366922633
2025-10-31,Kertas A4 HVS,Finance,352.83904639117594,323.7558621383936,383.0144684125054
2025-11-30,Kertas A4 HVS,Finance,113.87916451909602,83.5126055541304,140.49440230633337
2025-06-30,Kertas A4 HVS,HR,277.6083160696908,246.05272361497327,311.99720394677826
2025-07-31,Kertas A4 HVS,HR,360.62694419404966,324.91371786366676,394.0019445100121
2025-08-31,Kertas A4 HVS,HR,-74.69150663031192,-109.00994130115959,-40.18088360399256
2025-09-30,Kertas A4 HVS,HR,49.56927258788667,17.133482699064643,82.262136873233
2025-10-31,Kertas A4 HVS,HR,96.7576688598821,65.19864990855528,130.2352161750034
2025-11-30,Kertas A4 HVS,HR,299.03327969526674,264.4959404493587,335.021807706464
2025-06-30,Kertas A4 HVS,HSE,-29.417817653477613,-30.055911584260098,-28.790698429363633
2025-07-31,Kertas A4 HVS,HSE,-88.05472058705658,-90.08094450115651,-86.0532992353865
2025-08-31,Kertas A4 HVS,HSE,28.332841287125888,24.154555450524136,32.23229742636663
2025-09-30,Kertas A4 HVS,HSE,-80.33572332690045,-87.00477753918344,-74.2845394310164
2025-10-31,Kertas A4 HVS,HSE,645.4654290266028,636.2448732810095,654.218047417778
2025-11-30,Kertas A4 HVS,HSE,79.6990116537543,67.61599389831625,91.16222733472304
2025-06-30,Kertas A4 HVS,IT,88.20406893808637,48.31728435767971,130.46896758756674
2025-07-31,Kertas A4 HVS,IT,39.15054309918844,-3.100405426501889,80.82145419629113
2025-08-31,Kertas A4 HVS,IT,224.12085150139762,180.25090801924006,265.8030004076436
2025-09-30,Kertas A4 HVS,IT,424.8500107264126,386.46421768020167,466.0562422737002
2025-10-31,Kertas A4 HVS,IT,162.98180007436235,119.61485299546688,204.10506558326497
2025-11-30,Kertas A4 HVS,IT,182.0301986189463,140.18716795839669,223.8949993762844
2025-06-30,Kertas A4 HVS,Marketing,276.532863113686,241.79407682949727,311.45034248062797
2025-07-31,Kertas A4 HVS,Marketing,114.21641586342203,78.46082589540343,149.06466556407952
2025-08-31,Kertas A4 HVS,Marketing,438.63712462697174,404.41505600682893,473.0777359394474
2025-09-30,Kertas A4 HVS,Marketing,-1.8402587865326154,-37.57726763705364,34.8812925394075
2025-10-31,Kertas A4 HVS,Marketing,248.06227767130702,211.0234194037494,284.0393257911265
2025-11-30,Kertas A4 HVS,Marketing,14.15676982488094,-18.674864337230538,48.22659345595092
2025-06-30,Kertas A4 HVS,PR,76.25579384868303,38.78424736102353,115.3958802810738
2025-07-31,Kertas A4 HVS,PR,270.5015749766525,229.74791452013363,306.5300206325761
2025-08-31,Kertas A4 HVS,PR,30.25781026774588,-10.277514320642508,68.56277261262353
2025-09-30,Kertas A4 HVS,PR,102.01930692210797,64.70353939940048,139.00346990590543
2025-10-31,Kertas A4 HVS,PR,299.67367762993774,260.21994841503675,338.10756931629965
2025-11-30,Kertas A4 HVS,PR,236.64392736912214,200.05480494594556,275.8486599010638
2025-06-30,Kertas A4 HVS,Production,118.9493247654608,18.419534672001216,222.08166615470114
2025-07-31,Kertas A4 HVS,Production,116.69284601875803,16.555969275939567,212.0026303492156
2025-08-31,Kertas A4 HVS,Production,114.43636727205526,16.84449315823837,216.58548769549833
2025-09-30,Kertas A4 HVS,Production,112.25267816234293,9.971395855645326,206.52181985666698
2025-10-31,Kertas A4 HVS,Production,109.99619941564019,11.98439861759998,209.07410607656377
2025-11-30,Kertas A4 HVS,Production,107.81251030592784,11.2611822809088,211.7892720625048
2025-06-30,Kertas A4 HVS,Purchasing,113.70956977194554,74.03091081414658,153.432769540382
2025-07-31,Kertas A4 HVS,Purchasing,88.34253534808217,49.81464986843285,129.9597104101003
2025-08-31,Kertas A4 HVS,Purchasing,60.64606546052261,18.296697699745156,101.7160219309753
2025-09-30,Kertas A4 HVS,Purchasing,248.05442443622496,207.91710783621915,286.7413745511862
2025-10-31,Kertas A4 HVS,Purchasing,-2.771059114617529,-42.58370181447613,35.657683165752545
2025-11-30,Kertas A4 HVS,Purchasing,148.73598503078287,110.11465988958588,189.16948037177346
2025-06-30,Kertas A4 HVS,QC,314.64311699604156,287.43385679873546,343.1673329734989
2025-07-31,Kertas A4 HVS,QC,154.42602155556142,125.37687864516074,181.6792489796963
2025-08-31,Kertas A4 HVS,QC,86.55934935009655,59.244841354422405,115.25631359777326
2025-09-30,Kertas A4 HVS,QC,82.46813156812362,52.27630490077419,109.94646932257179
2025-10-31,Kertas A4 HVS,QC,178.77629174869915,150.9432894357541,207.1896408572691
2025-11-30,Kertas A4 HVS,QC,74.96745635157974,45.49748900119083,100.91451277481805
2025-06-30,Kertas A4 HVS,Sales,142.74049623379315,108.26029170756462,177.26611630225707
2025-07-31,Kertas A4 HVS,Sales,-10.564515802361441,-45.223618763826565,24.79564840026051
2025-08-31,Kertas A4 HVS,Sales,225.49445822187718,191.5246641873016,260.4845918215445
2025-09-30,Kertas A4 HVS,Sales,-79.6294507258781,-113.83548729794559,-44.41955156718432
2025-10-31,Kertas A4 HVS,Sales,248.19587152162194,213.11608574860387,284.3087674514296
2025-11-30,Kertas A4 HVS,Sales,-63.42874030335604,-96.9320389843896,-28.805477538895502
2025-06-30,Label,Accounting,273.8254519803982,226.27051433997016,320.63805262993685
2025-07-31,Label,Accounting,13.390408847513541,-33.905945469094924,59.98106669552003
2025-08-31,Label,Accounting,105.32033633880918,57.214076294765746,155.53085527257107
2025-09-30,Label,Accounting,224.69181643879625,177.827251447883,270.5404967932441
2025-10-31,Label,Accounting,264.73663963422683,221.15991496679564,308.55918344293286
2025-11-30,Label,Accounting,159.29787151960403,109.16521395401273,206.3685254302263
2025-06-30,Label,Finance,180.24489674844543,154.3788285299469,206.73691829919906
2025-07-31,Label,Finance,370.5223648691576,342.7581269440718,398.6592491167085
2025-08-31,Label,Finance,216.16290711762724,190.53378550663928,242.3044371430672
2025-09-30,Label,Finance,471.13997200571146,445.3958110578982,496.9075082303979
2025-10-31,Label,Finance,78.54154714066692,51.46291035854395,103.99460676709612
2025-11-30,Label,Finance,179.27208030804962,152.04524362019063,203.78765952140677
2025-06-30,Label,HR,295.8008158422171,254.67360202799406,333.7682859500543
2025-07-31,Label,HR,238.2726181992419,197.2748454198856,277.5746006170006
2025-08-31,Label,HR,0.43357448930629516,-41.33022472769711,42.88008385884267
2025-09-30,Label,HR,316.5490853415553,279.0111386604302,356.7206394715804
